Timestamp                       Thread     Type        Activity             PID    
2017-08-24 12:34:32.046304+1200 0x1a2      Default     0x0                  0      kernel: (IOBluetoothHostControllerUSBTransport) **** [IOBluetoothHostControllerUSBTransport][DeviceRequestCompleteHandler] -- Received 0xE0005000 (0xe0005000 -- Unknown) -- 0x2800 ****
2017-08-24 12:34:32.046323+1200 0x991      Default     0x0                  0      kernel: (IOBluetoothHostControllerUSBTransport) **** [IOBluetoothHostControllerUSBTransport][DoDeviceReset] -- Re-Enumeration is currently not permitted -- this = 0x2800 ****
2017-08-24 12:34:32.845628+1200 0x7b3      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Application Support
2017-08-24 12:34:35.917426+1200 0x743      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: PAH_Extension(380) allow mach-register com_apple_palette_pressandhold_connection
2017-08-24 12:34:36.607363+1200 0xa59      Default     0x0                  0      kernel: (ntfs) NTFS volume name personal, version 3.1.
2017-08-24 12:34:36.708217+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 0, llk 0,
2017-08-24 12:34:36.708225+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:36.708892+1200 0xa5a      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:36.819366+1200 0xa5e      Default     0x0                  0      kernel: (ntfs) NTFS volume name backup, version 3.1.
2017-08-24 12:34:37.021831+1200 0xa62      Default     0x0                  0      kernel: (HFS) jnl: disk0s11: replay_journal: from: 3958272 to: 4060672 (joffset 0x7000)
2017-08-24 12:34:37.045869+1200 0x1d4      Default     0x0                  0      kernel: (IOBluetoothFamily) [[0xD000]  OpCode 0x2002 (LE Read Buffer Size) from: kernel_task (0)  Synchronous  status: 0x00 (kIOReturnSuccess) state: 2 (BUSY) timeout: 5000] Bluetooth warning: An HCI Req timeout occurred.
2017-08-24 12:34:37.046427+1200 0x1a2      Default     0x0                  0      kernel: (IOBluetoothHostControllerUSBTransport) **** [IOBluetoothHostControllerUSBTransport][DeviceRequestCompleteHandler] -- Received 0xE0005000 (0xe0005000 -- Unknown) -- 0x2800 ****
2017-08-24 12:34:37.046449+1200 0xa66      Default     0x0                  0      kernel: (IOBluetoothHostControllerUSBTransport) **** [IOBluetoothHostControllerUSBTransport][DoDeviceReset] -- Re-Enumeration is currently not permitted -- this = 0x2800 ****
2017-08-24 12:34:37.131023+1200 0xa62      Default     0x0                  0      kernel: (HFS) jnl: disk0s11: journal replay done.
2017-08-24 12:34:37.187086+1200 0xa62      Default     0x0                  0      kernel: (HFS) hfs: mounted Recovery HD on device disk0s11
2017-08-24 12:34:37.624900+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 0, llk 0,
2017-08-24 12:34:37.624907+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:37.625365+1200 0xa70      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.970318+1200 0xa8f      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.970681+1200 0xa91      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.971038+1200 0xa92      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.971361+1200 0xa93      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.971680+1200 0xa94      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.971990+1200 0xa95      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.972294+1200 0xa96      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.972594+1200 0xa97      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.972894+1200 0xa98      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.973168+1200 0xa99      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.973427+1200 0xa9a      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.973694+1200 0xa9b      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:38.984288+1200 0xaa3      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:39.020175+1200 0x462      Fault       0x0                  0      kernel: (IOAcceleratorFamily2) IOReturn IOAccelSurface2::surface_unlock_options(enum eLockType, uint32_t): surface is not locked.
2017-08-24 12:34:39.021537+1200 0xaa4      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:39.161732+1200 0x462      Fault       0x0                  0      kernel: (IOAcceleratorFamily2) IOReturn IOAccelSurface2::surface_unlock_options(enum eLockType, uint32_t): surface is not locked.
2017-08-24 12:34:39.163292+1200 0xaac      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:39.411581+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:39.411609+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:39.411648+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:39.411673+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:40.080186+1200 0xac2      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:40.164304+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 0, llk 0,
2017-08-24 12:34:40.164313+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:40.164930+1200 0xac3      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:42.047046+1200 0x1c6      Default     0x0                  0      kernel: (IOBluetoothFamily) [[0x3000]  OpCode 0x2002 (LE Read Buffer Size) from: kernel_task (0)  Synchronous  status: 0x00 (kIOReturnSuccess) state: 2 (BUSY) timeout: 5000] Bluetooth warning: An HCI Req timeout occurred.
2017-08-24 12:34:42.047139+1200 0x6d3      Default     0x0                  0      kernel: (IOBluetoothFamily) IOBluetoothHostController::SetupGeneralController -- failed to get the buffer size from the Bluetooth module -- re-enumerating device
2017-08-24 12:34:42.047148+1200 0x6d3      Default     0x0                  0      kernel: (IOBluetoothFamily) [IOBluetoothHostController][ControllerSetupComplete] Failed setup: 0x0010 (kBluetoothHCIErrorHostTimeout)
2017-08-24 12:34:42.047182+1200 0x6d3      Default     0x0                  0      kernel: (IOBluetoothFamily) REQUIRE_NO_ERR failure: 0x10 - file: /BuildRoot/Library/Caches/com.apple.xbs/Sources/IOBluetoothFamily_kexts/IOBluetoothFamily-5005.4.1/Core/Family/HCI/HostControllers/IOBluetoothHostController.cpp:4252
2017-08-24 12:34:42.047195+1200 0x6d3      Default     0x0                  0      kernel: (IOBluetoothFamily) 
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Error!! -- Something went wrong in the setup process. Could not communicate with Bluetooth Transport successfully -- 0x5600 -- 0x2800 ****
2017-08-24 12:34:42.294871+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 0, llk 0,
2017-08-24 12:34:42.294879+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:42.295476+1200 0xad1      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:42.453475+1200 0xae4      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:42.453585+1200 0xae5      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:43.495161+1200 0xaab      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:43.495193+1200 0xaab      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:43.495220+1200 0xaab      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:43.495245+1200 0xaab      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-xattr /.MobileBackups/Computer/2017-08-24-123423/Volume/Library/Preferences
2017-08-24 12:34:43.537214+1200 0x462      Fault       0x0                  0      kernel: (IOAcceleratorFamily2) IOReturn IOAccelSurface2::surface_unlock_options(enum eLockType, uint32_t): surface is not locked.
2017-08-24 12:34:43.538599+1200 0xb2b      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:43.548992+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 0, llk 0,
2017-08-24 12:34:43.549000+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 3, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:43.549501+1200 0xb32      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:43.550183+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: time(0) 0->0, lin 1, llk 0,
2017-08-24 12:34:43.550187+1200 0x462      Default     0x0                  0      kernel: IOConsoleUsers: gIOScreenLockState 1, hs 0, bs 0, now 0, sm 0x0
2017-08-24 12:34:43.550575+1200 0xb33      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:43.671838+1200 0xb3a      Default     0x0                  0      kernel: (AppleKeyStore) AppleKeyStore: set handle 1 as special bag -501
2017-08-24 12:34:43.691195+1200 0xb3a      Default     0x0                  0      kernel: (AppleKeyStore) AppleKeyStore: Sending lock change 0 for handle -501
2017-08-24 12:34:43.691746+1200 0x28f      Default     0x0                  0      kernel: (AppleKeyStore) AppleKeyStore::ipc_device_state_transition: Device UnLock call(-501): lockstate=0, transientCnt=0, 99
2017-08-24 12:34:43.699249+1200 0x28f      Default     0x0                  0      kernel: (AppleKeyStore) AppleKeyStore::ipc_device_state_transition: Device UnLocked(-501): lockstate=0, 99
2017-08-24 12:34:43.750124+1200 0xb63      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:43.755714+1200 0xb73      Default     0x0                  0      kernel: Rescheduling scan for unused kexts in 60 seconds.
2017-08-24 12:34:44.080959+1200 0xb9a      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: CommCenter(413) deny(1) file-read-data /private/var/db/mds/messages/501/se_SecurityMessages
2017-08-24 12:34:44.811453+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/private/var/folders
2017-08-24 12:34:44.811564+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: allow file-write-flags /.MobileBackups/Computer/2017-08-24-123423/Volume/private/var/folders/05
2017-08-24 12:34:44.811632+1200 0x7d7      Default     0x0                  0      kernel: (Sandbox) SandboxViolation: mtmd(268) System Policy: deny(1) forbidden-rootless-xattr
